Gene_id,readcount_S_111,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
Novel02885,1294.365962,2369.002765,-0.87203,7.29E-07,5.62E-05,--,1-aminocyclopropane-1-carboxylate oxidase [Solanum tuberosum]>gi|14573461|gb|AAK68075.1|AF384820_1 1-aminocyclopropane-1-carboxylate oxidase [Solanum tuberosum]
Novel02894,581.1928838,293.5286522,0.98552,6.67E-07,5.23E-05,--,PREDICTED: flavonol synthase/flavanone 3-hydroxylase-like [Solanum lycopersicum]
Novel02898,18.89961158,51.50486976,-1.4464,0.00080163,0.018143,-//-,
Novel02974,106.3588423,34.17416661,1.638,1.02E-06,7.44E-05,--,PREDICTED: uncharacterized protein LOC104221766 [Nicotiana sylvestris]
Novel02988,684.1814001,1030.172385,-0.59043,0.0011152,0.023043,--,PREDICTED: regulatory protein NPR1-like [Solanum tuberosum]
Novel03005,1572.077814,2850.124628,-0.85835,0.0031324,0.049272,--,"PREDICTED: uncharacterized aarF domain-containing protein kinase At1g79600, chloroplastic-like [Solanum tuberosum]"
Novel03011,201.7354283,113.1610156,0.83409,0.00086605,0.019161,-//-,
Novel03028,253.8255469,1029.283869,-2.0197,2.71E-15,1.14E-12,--,PREDICTED: protein SPA1-RELATED 3-like isoform X1 [Solanum tuberosum]
Novel03041,20.19764426,131.832143,-2.7064,1.89E-16,9.79E-14,-//-,
Novel03046,330.629795,654.3947872,-0.98494,5.09E-07,4.08E-05,--,"PREDICTED: uncharacterized protein At1g32220, chloroplastic-like isoform X1 [Solanum tuberosum]>gi|565381405|ref|XP_006357061.1| PREDICTED: uncharacterized protein At1g32220, chloroplastic-like isoform X2 [Solanum tuberosum]"
Novel03054,457.4200095,926.2496155,-1.0179,0.0011268,0.023191,--,PREDICTED: uncharacterized protein LOC102596782 [Solanum tuberosum]
Novel03066,158.2332458,254.8149416,-0.6874,0.0030634,0.048482,--,PREDICTED: probable mitochondrial adenine nucleotide transporter BTL3-like [Solanum tuberosum]
Novel03067,10.32032464,47.29918097,-2.1963,0.00062818,0.015039,--,PREDICTED: protein TIFY 5A-like [Solanum tuberosum]
Novel03078,37.89408405,84.95142244,-1.1647,0.00033842,0.0092887,--,PREDICTED: bipolar kinesin KRP-130-like isoform X6 [Solanum tuberosum]
Novel03096,395.2872526,634.365244,-0.68241,0.00035664,0.0096358,--,PREDICTED: ankyrin repeat-containing protein At3g12360-like [Solanum tuberosum]
Novel03169,143.6536058,243.9586567,-0.76404,0.00088878,0.019472,-//-,
Novel03176,2315.683169,1445.333561,0.68004,0.00053381,0.013292,--,PREDICTED: cellulose synthase-like protein G3-like [Solanum tuberosum]
Novel03196,1340.244205,353.0277043,1.9246,8.30E-12,1.84E-09,--,PREDICTED: LOW QUALITY PROTEIN: probable linoleate 9S-lipoxygenase 8-like [Solanum tuberosum]
Novel03210,82.96376362,152.8261186,-0.88134,0.0014572,0.028077,-//-,
Novel03241,456.7625107,796.6696562,-0.80254,1.33E-05,0.00067785,--,PREDICTED: uncharacterized protein LOC102599607 [Solanum tuberosum]
Novel03249,17.71072435,64.64710582,-1.868,2.85E-06,0.00018455,--,PREDICTED: receptor-like protein 12-like [Solanum tuberosum]
Novel03269,796.9645518,1277.115185,-0.6803,0.00083053,0.018595,--,"PREDICTED: uncharacterized aarF domain-containing protein kinase At4g31390, chloroplastic-like [Solanum tuberosum]"
Novel03272,2.628738125,18.37782473,-2.8055,0.00049885,0.012582,--,PREDICTED: uncharacterized protein LOC102584367 [Solanum tuberosum]
Novel03288,1578.591092,2793.501049,-0.82344,2.03E-05,0.00095969,--,PREDICTED: acetylornithine deacetylase-like [Solanum tuberosum]
Novel03326,401.6104029,799.3049948,-0.99295,0.00076225,0.017457,--,"PREDICTED: pentatricopeptide repeat-containing protein At5g02830, chloroplastic-like [Solanum tuberosum]"
Novel03328,958.2171795,333.8055018,1.5213,2.17E-05,0.0010048,--,PREDICTED: MLP-like protein 28-like [Solanum tuberosum]
Novel03343,47.4378587,153.9927822,-1.6988,4.76E-06,0.00028603,-//-,
Novel03362,15.22580943,43.54250815,-1.5159,0.0013293,0.02623,--,PREDICTED: uncharacterized protein LOC104087636 [Nicotiana tomentosiformis]
Novel03373,59.01916451,137.3784441,-1.2189,1.41E-05,0.00071263,--,PREDICTED: uncharacterized protein LOC104900868 [Beta vulgaris subsp. vulgaris]
Novel03418,2387.833643,1067.732257,1.1612,0.0020546,0.036057,--,PREDICTED: serine protease inhibitor isoform X1 [Solanum tuberosum]>gi|696196931|gb|AIT42236.1| proteinase inhibitor 1 [Solanum tuberosum]
Novel03424,228.9963003,1472.871683,-2.6852,1.24E-30,6.42E-27,--,PREDICTED: uncharacterized protein LOC102604983 [Solanum tuberosum]
Novel03435,11040.13243,7741.535289,0.51207,0.0024413,0.040979,--,tyrosine and lysine rich cell wall protein [Solanum tuberosum]
Novel03448,372.0542268,678.0480083,-0.86587,1.24E-05,0.0006456,--,PREDICTED: uncharacterized protein LOC102586811 [Solanum tuberosum]
Novel03457,144.1132109,243.6469055,-0.75759,0.00061732,0.014847,--,PREDICTED: lysosomal Pro-X carboxypeptidase-like [Solanum tuberosum]
Novel03458,13.78068774,45.22927091,-1.7146,0.00013543,0.0045043,--,PREDICTED: NAC domain-containing protein 90-like [Solanum lycopersicum]
Novel03555,67.5690987,165.7448892,-1.2945,3.06E-06,0.00019407,--,PREDICTED: small subunit processome component 20 homolog [Solanum tuberosum]
PGSC0003DMG400000016,24.36045842,73.54382623,-1.5941,1.66E-05,0.00081499,Globulin [Source:PGSC_GENE;Acc:PGSC0003DMG400000016],
PGSC0003DMG400000021,660.2234395,1545.751642,-1.2273,2.91E-11,5.99E-09,Carbonyl reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400000021],
PGSC0003DMG400000047,1213.887169,2177.716189,-0.84318,0.00040115,0.010563,Sialin [Source:PGSC_GENE;Acc:PGSC0003DMG400000047],
PGSC0003DMG400000048,807.4225861,1183.406685,-0.55155,0.0013345,0.026265,Cysteine synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400000048],
PGSC0003DMG400000064,212.7431793,344.9334422,-0.69721,0.0011212,0.023119,WRKY transcription factor 23 [Source:PGSC_GENE;Acc:PGSC0003DMG400000064],
PGSC0003DMG400000075,1457.528139,494.1320392,1.5606,4.58E-06,0.00027632,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000075],
PGSC0003DMG400000080,177.0840577,87.31613841,1.0201,0.002736,0.044594,C2 domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000080],
PGSC0003DMG400000081,1584.448748,912.5481811,0.79601,7.47E-06,0.00042143,Protein UNUSUAL FLORAL ORGANS [Source:PGSC_GENE;Acc:PGSC0003DMG400000081],
PGSC0003DMG400000084,416.7663295,245.4968501,0.76353,0.00045011,0.011607,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000084],
PGSC0003DMG400000086,19377.32984,12927.8017,0.58389,0.00056241,0.013782,Translation initiation factor eIF-1A [Source:PGSC_GENE;Acc:PGSC0003DMG400000086],
PGSC0003DMG400000099,175.2751964,360.1539957,-1.039,1.78E-05,0.00086228,"Pentatricopeptide repeat-containing protein, mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400000099]",
PGSC0003DMG400000128,3798.801096,2608.367254,0.5424,0.0029713,0.04736,Ubiquitin fusion protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000128],
PGSC0003DMG400000156,763.2974142,439.6518722,0.79588,0.002073,0.036242,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000156],
PGSC0003DMG400000185,2543.670692,3981.512258,-0.6464,0.00012749,0.0042955,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000185],
PGSC0003DMG400000207,69.94249849,29.58564346,1.2413,0.00086475,0.019154,Arabinogalactan peptide 16 [Source:PGSC_GENE;Acc:PGSC0003DMG400000207],
PGSC0003DMG400000211,828.492148,1675.943907,-1.0164,1.41E-07,1.31E-05,WRKY transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000211],
PGSC0003DMG400000227,404.6072487,608.3770485,-0.58844,0.0015712,0.029558,Phragmoplastin [Source:PGSC_GENE;Acc:PGSC0003DMG400000227],
PGSC0003DMG400000231,2323.785154,1615.445092,0.52454,0.003013,0.047867,Aspartic proteinase nepenthesin-1 [Source:PGSC_GENE;Acc:PGSC0003DMG400000231],
PGSC0003DMG400000236,1545.598935,916.700068,0.75364,2.96E-05,0.0013164,Ormdl [Source:PGSC_GENE;Acc:PGSC0003DMG400000236],
PGSC0003DMG400000243,624.2484021,1280.863515,-1.0369,0.0030992,0.048848,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000243],
PGSC0003DMG400000244,150.2947926,324.354308,-1.1098,0.0018817,0.033707,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400000244],
PGSC0003DMG400000272,617.6174169,406.967853,0.6018,0.002072,0.036242,YA5 [Source:PGSC_GENE;Acc:PGSC0003DMG400000272],
PGSC0003DMG400000286,2735.455824,1858.590558,0.55757,0.0021372,0.03704,40S ribosomal protein S30 [Source:PGSC_GENE;Acc:PGSC0003DMG400000286],
PGSC0003DMG400000332,27.93139044,200.7326016,-2.8453,1.21E-23,1.57E-20,Salt responsive protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400000332],
PGSC0003DMG400000345,10086.28447,6382.954895,0.6601,0.00016479,0.0053051,60S ribosomal protein L31 [Source:PGSC_GENE;Acc:PGSC0003DMG400000345],
PGSC0003DMG400000415,848.8919087,441.5474475,0.94301,4.59E-05,0.0018733,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000415],
PGSC0003DMG400000425,90.93766084,341.8001911,-1.9102,6.11E-17,3.39E-14,"Flavonoid 3',5'-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400000425]",
PGSC0003DMG400000438,686.0331561,466.1449611,0.5575,0.0030223,0.047977,Receptor protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400000438],
PGSC0003DMG400000440,3617.136008,2132.365519,0.76239,2.63E-05,0.0011898,Ring zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000440],
PGSC0003DMG400000484,295.5421081,794.5137951,-1.4267,5.63E-13,1.58E-10,"Triose phosphate/phosphate translocator, non-green plastid, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400000484]",
PGSC0003DMG400000519,333.4935407,85.29156348,1.9672,0.00097963,0.020996,"Glucan endo-1,3-beta-glucosidase, acidic isoform GI9 [Source:PGSC_GENE;Acc:PGSC0003DMG400000519]",
PGSC0003DMG400000545,441.8186908,1015.444067,-1.2006,1.14E-10,2.04E-08,UP-9A [Source:PGSC_GENE;Acc:PGSC0003DMG400000545],
PGSC0003DMG400000553,2.025255663,19.61883922,-3.2761,0.0018101,0.032671,Auxin-induced protein 5NG4 [Source:PGSC_GENE;Acc:PGSC0003DMG400000553],
PGSC0003DMG400000555,1871.767099,2967.865539,-0.66502,0.00017237,0.0054921,Nam 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400000555],
PGSC0003DMG400000560,577.0007991,906.3537796,-0.6515,0.00028049,0.0080209,Catechol O-methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400000560],
PGSC0003DMG400000570,993.0609255,590.3868656,0.75022,4.05E-05,0.001698,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000570],
PGSC0003DMG400000574,4356.273892,6182.989922,-0.50521,0.0028799,0.04614,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000574],
PGSC0003DMG400000584,762.0613355,254.808243,1.5805,3.82E-08,4.08E-06,Pseudo-response regulator 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400000584],
PGSC0003DMG400000591,95.35071589,45.20726669,1.0767,0.0015724,0.029563,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000591],
PGSC0003DMG400000597,503.706701,956.3436563,-0.92495,9.42E-07,6.96E-05,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000597],
PGSC0003DMG400000601,40.74053155,87.02880099,-1.095,0.00071552,0.016655,ZR1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000601],
PGSC0003DMG400000621,245.7721501,129.757819,0.9215,0.0010884,0.022596,NtEIG-A1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000621],
PGSC0003DMG400000631,686.3031396,367.4810243,0.90118,2.08E-05,0.00097401,Lactoylglutathione lyase [Source:PGSC_GENE;Acc:PGSC0003DMG400000631],
PGSC0003DMG400000639,1585.05741,2518.184088,-0.66785,0.0017221,0.031533,Delta 9 desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400000639],
PGSC0003DMG400000654,2657.889071,1794.856137,0.56641,0.0018596,0.033441,H/ACA ribonucleoprotein complex subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400000654],
PGSC0003DMG400000684,598.3377013,274.0214929,1.1267,0.0014939,0.028501,Laccase [Source:PGSC_GENE;Acc:PGSC0003DMG400000684],
PGSC0003DMG400000685,309.7631889,853.9971653,-1.4631,2.30E-14,8.51E-12,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000685],
PGSC0003DMG400000708,82102.03989,42637.84635,0.94528,1.17E-08,1.39E-06,Glycine-rich RNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000708],
PGSC0003DMG400000715,10.49154981,44.76867396,-2.0933,6.95E-06,0.00039595,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000715],
PGSC0003DMG400000716,22.19343876,66.47058815,-1.5826,2.82E-05,0.0012635,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000716],
PGSC0003DMG400000718,223.1438889,403.2296211,-0.85363,0.0026592,0.043732,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000718],
PGSC0003DMG400000721,40.81410315,112.2334361,-1.4594,3.00E-05,0.0013289,By genefinder and genscan [Source:PGSC_GENE;Acc:PGSC0003DMG400000721],
PGSC0003DMG400000744,268.3557514,594.7131793,-1.148,0.0001108,0.0038329,Geraniol 10-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400000744],
PGSC0003DMG400000807,651.7567684,390.5011588,0.73901,0.0024863,0.041614,Basic 7S globulin 2 small subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400000807],
PGSC0003DMG400000808,1004.034962,557.7745363,0.84806,2.93E-06,0.00018746,Zinc finger family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000808],
PGSC0003DMG400000811,563.3659437,1620.891054,-1.5246,7.59E-17,4.07E-14,RAV transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000811],
PGSC0003DMG400000815,62.13370305,116.7107554,-0.90949,0.0014195,0.027573,NBS-coding resistance gene analog [Source:PGSC_GENE;Acc:PGSC0003DMG400000815],
PGSC0003DMG400000828,162.0442204,462.0129781,-1.5115,9.85E-13,2.69E-10,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000828],
PGSC0003DMG400000872,528.3686674,793.0739727,-0.58591,0.0017322,0.031649,"Protein kinase APK1B, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400000872]",
PGSC0003DMG400000984,22.10996134,147.6613251,-2.7395,8.31E-10,1.24E-07,3-oxo-5-alpha-steroid 4-dehydrogenase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000984],
PGSC0003DMG400000985,66.91096424,124.4377135,-0.89511,0.0016916,0.031146,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000985],
PGSC0003DMG400000997,1293.293309,3377.341801,-1.3848,0.00026253,0.0075875,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000997],
PGSC0003DMG400001049,186.6103797,409.6361624,-1.1343,1.04E-07,1.00E-05,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001049],
PGSC0003DMG400001081,18.65007135,46.66126771,-1.323,0.0019932,0.035198,NBS-LRR protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001081],
PGSC0003DMG400001126,764.3097283,2025.4385,-1.406,7.82E-12,1.75E-09,Zinc knuckle (CCHC-type) family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001126],
PGSC0003DMG400001181,57.4383373,187.0026947,-1.703,0.0030888,0.048709,ACI19 [Source:PGSC_GENE;Acc:PGSC0003DMG400001181],
PGSC0003DMG400001191,12625.8998,8468.614171,0.57619,0.0026065,0.043136,Nucleolin [Source:PGSC_GENE;Acc:PGSC0003DMG400001191],
PGSC0003DMG400001197,105.2347733,194.9209672,-0.88928,0.00020172,0.006144,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001197],
PGSC0003DMG400001204,381.403951,654.5629589,-0.77921,3.67E-05,0.0015625,Ca2+-binding protein 1 [Source:Projected from Arabidopsis thaliana (AT5G49480) TAIR;Acc:AT5G49480],
PGSC0003DMG400001221,335.8220062,119.0008882,1.4967,8.62E-05,0.0031256,EARLY flowering 4 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001221],
PGSC0003DMG400001226,79.64268641,182.2609196,-1.1944,3.97E-06,0.00024566,Gibberellin regulated protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001226],
PGSC0003DMG400001283,29.33572169,104.4273004,-1.8318,2.94E-08,3.22E-06,O-methyltransferase 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400001283],
PGSC0003DMG400001302,639.4227671,978.5673726,-0.6139,0.00073515,0.017048,CW14 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001302],
PGSC0003DMG400001307,157.9375359,288.9223698,-0.87133,7.10E-05,0.0026605,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001307],
PGSC0003DMG400001371,162.481705,273.9806082,-0.7538,0.0011931,0.024218,Protein COBRA [Source:PGSC_GENE;Acc:PGSC0003DMG400001371],
PGSC0003DMG400001396,83.53245992,174.8568808,-1.0658,3.20E-05,0.0013985,Avr9/Cf-9 rapidly elicited protein 231 [Source:PGSC_GENE;Acc:PGSC0003DMG400001396],
PGSC0003DMG400001422,194.3208382,453.7755935,-1.2235,3.12E-09,4.17E-07,60S ribosomal protein L34 [Source:PGSC_GENE;Acc:PGSC0003DMG400001422],
PGSC0003DMG400001434,743.8957742,1932.514005,-1.3773,3.26E-13,9.75E-11,WRKY transcription factor-c [Source:PGSC_GENE;Acc:PGSC0003DMG400001434],
PGSC0003DMG400001444,552.8119741,1044.639652,-0.91814,4.21E-07,3.47E-05,Isoform 2 of Probable galacturonosyltransferase 13 [Source:PGSC_GENE;Acc:PGSC0003DMG400001444],
PGSC0003DMG400001462,464.0965451,823.6314729,-0.82757,9.17E-06,0.00050201,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001462],
PGSC0003DMG400001508,2748.767241,4329.608637,-0.65545,0.0001883,0.00585,Ammonium transporter 1 member 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400001508],
PGSC0003DMG400001530,134.0265706,54.54358201,1.297,0.00010685,0.003721,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001530],
PGSC0003DMG400001550,603.2758917,149.3280554,2.0143,1.08E-11,2.36E-09,TSI-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001550],
PGSC0003DMG400001551,436.4526245,707.1147429,-0.69612,0.00087864,0.019392,"O-linked n-acetylglucosamine transferase, ogt [Source:PGSC_GENE;Acc:PGSC0003DMG400001551]",
PGSC0003DMG400001570,6873.773389,18465.22831,-1.4256,1.19E-13,3.98E-11,Catalase isozyme 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001570],
PGSC0003DMG400001579,1569.780306,3162.021198,-1.0103,1.27E-08,1.50E-06,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001579],
PGSC0003DMG400001590,2304.119856,1549.346256,0.57256,0.00067585,0.015922,Glycine-rich protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001590],
PGSC0003DMG400001591,4454.1353,2507.401306,0.82895,9.13E-06,0.00050101,Glycine-rich protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001591],
PGSC0003DMG400001596,90.43146316,201.5375212,-1.1562,0.00065342,0.015547,Putative neutral invertase [Source:PGSC_GENE;Acc:PGSC0003DMG400001596],
PGSC0003DMG400001617,4462.231421,3111.019358,0.52038,0.0031034,0.04889,Peptidyl-prolyl cis-trans isomerase Pin1 [Source:PGSC_GENE;Acc:PGSC0003DMG400001617],
PGSC0003DMG400001624,329.1997957,108.8355967,1.5968,1.74E-11,3.67E-09,Disease resistance response protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001624],
PGSC0003DMG400001627,61.36762973,180.535119,-1.5567,1.91E-09,2.71E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001627],
PGSC0003DMG400001631,2678.411803,6203.979031,-1.2118,1.85E-12,4.71E-10,Proline-rich protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001631],
PGSC0003DMG400001638,324.8470971,671.4347854,-1.0475,8.34E-08,8.21E-06,39 kDa EF-Hand containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001638],
PGSC0003DMG400001662,2997.49425,5601.993886,-0.90218,0.00014833,0.0048351,Arginine decarboxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400001662],
PGSC0003DMG400001676,43.44599865,85.12472612,-0.97035,0.0021891,0.037674,Sterol desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400001676],
PGSC0003DMG400001692,285.1696137,519.3957637,-0.86501,0.001519,0.028856,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400001692],
PGSC0003DMG400001756,8.719208592,29.94587265,-1.7801,0.0018603,0.033441,TIR/NBS/LRR protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001756],
PGSC0003DMG400001786,368.7293738,167.8018225,1.1358,0.00067242,0.015866,Protein AFR [Source:PGSC_GENE;Acc:PGSC0003DMG400001786],
PGSC0003DMG400001822,3776.95986,2592.03356,0.54314,0.002135,0.03704,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001822],
PGSC0003DMG400001834,842.2450436,1355.835861,-0.68687,0.00011749,0.0040238,RAB6-interacting protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001834],
PGSC0003DMG400001853,531.9059328,828.5469607,-0.63941,0.00086193,0.019137,NAK-type protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400001853],
